Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,location
2007,22,110092,110092,35-47 William Street MELBOURNE 3000,Melbourne (CBD),AJ's Terrace,"Part Ground , 45 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,60,144.95914900983647,-37.81858074837432,"-37.81858074837432, 144.95914900983647"
2007,22,110665,110661,459 Collins Street MELBOURNE 3000,Melbourne (CBD),Club Sandwich,"Part Ground , 459 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,70,144.95893285196425,-37.818172241319374,"-37.818172241319374, 144.95893285196425"
2007,23,102094,102094,389-399 Collins Street MELBOURNE 3000,Melbourne (CBD),Zuroona,"Part Ground 0, 395-0 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.9614439968417,-37.81731458714203,"-37.81731458714203, 144.9614439968417"
2007,23,102095,102095,401-403 Collins Street MELBOURNE 3000,Melbourne (CBD),Morgans at 401,"Part Ground , 401 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,30,144.9612205637998,-37.81738060137275,"-37.81738060137275, 144.9612205637998"
2007,23,102096,102096,405-407 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,405-407 Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,12,144.9611219345276,-37.8174500430381,"-37.8174500430381, 144.9611219345276"
2007,23,102096,102096,405-407 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,405-407 Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,25,144.9611219345276,-37.8174500430381,"-37.8174500430381, 144.9611219345276"
2007,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),The Sherlock Holmes Inn,"Basement , 415 Collins Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.96087779728322,-37.81747078995886,"-37.81747078995886, 144.96087779728322"
2007,23,102100,102100,433-455 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafenatics Expresso Bar,"Shop 37, 447 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.9598857201761,-37.8179789748805,"-37.8179789748805, 144.9598857201761"
2007,23,106437,106437,42-52 Market Street MELBOURNE 3000,Melbourne (CBD),La Barista,"Unit 1, Ground , 50 Market Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.960828444252,-37.818047191999625,"-37.818047191999625, 144.960828444252"
2007,24,102089,102089,327-343 Collins Street MELBOURNE 3000,Melbourne (CBD),Strozzi Restaurant,"Part Ground , 333 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,82,144.9632779961827,-37.817050406630145,"-37.817050406630145, 144.9632779961827"
2007,24,102092,102092,359-373 Collins Street MELBOURNE 3000,Melbourne (CBD),The Overdraft Deli,354 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96245652555746,-37.81728195621329,"-37.81728195621329, 144.96245652555746"
2007,24,102092,102092,359-373 Collins Street MELBOURNE 3000,Melbourne (CBD),Headquarters,"Part Ground , 367 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,16,144.96245652555746,-37.81728195621329,"-37.81728195621329, 144.96245652555746"
2007,24,102093,102093,375-383 Collins Street MELBOURNE 3000,Melbourne (CBD),Collins Street Croissant Cafe,"Part Ground , 379 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9620114008349,-37.81716485636144,"-37.81716485636144, 144.9620114008349"
2007,24,102093,102093,375-383 Collins Street MELBOURNE 3000,Melbourne (CBD),Collins Street Croissant Cafe,"Part Ground , 379 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,130,144.9620114008349,-37.81716485636144,"-37.81716485636144, 144.9620114008349"
2007,24,110765,110765,302-308 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Robot Cafe,12 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.96392345813854,-37.81718668167393,"-37.81718668167393, 144.96392345813854"
2007,24,110765,110765,302-308 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bali Bowl,306 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,42,144.96392345813854,-37.81718668167393,"-37.81718668167393, 144.96392345813854"
2007,24,110765,110765,302-308 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Decoy,308 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96392345813854,-37.81718668167393,"-37.81718668167393, 144.96392345813854"
2007,25,101788,101788,258-260 Flinders Lane MELBOURNE 3000,Melbourne (CBD),No 5,"Shop 5,  Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,18,144.9654838240015,-37.816645850433005,"-37.816645850433005, 144.9654838240015"
2007,25,101788,101788,258-260 Flinders Lane MELBOURNE 3000,Melbourne (CBD),No 5,"Shop 5,  Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.9654838240015,-37.816645850433005,"-37.816645850433005, 144.9654838240015"
2007,25,101788,101788,258-260 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cafe Vicolino,"Shop 17,  Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.9654838240015,-37.816645850433005,"-37.816645850433005, 144.9654838240015"
2007,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Issus Cafe Bar,8-10 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.96560596517924,-37.816604228128824,"-37.816604228128824, 144.96560596517924"
2007,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Lustre Lounge,4A Flinders Lane MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,30,144.96560596517924,-37.816604228128824,"-37.816604228128824, 144.96560596517924"
2007,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Issus Cafe Bar,8-10 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96560596517924,-37.816604228128824,"-37.816604228128824, 144.96560596517924"
2007,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Centro Espresso Caffe,"Shop 2, 252 Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,12,144.96560596517924,-37.816604228128824,"-37.816604228128824, 144.96560596517924"
2007,25,102084,102084,259-263 Collins Street MELBOURNE 3000,Melbourne (CBD),Health Cosmos,"Shop 21, Ground ,  Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,8,144.96534980318845,-37.816202239724845,"-37.816202239724845, 144.96534980318845"
2007,25,103965,103965,226-232 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Nectar Lounge,"Basement , 228-232 Flinders Lane MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.96640324861465,-37.816406771242384,"-37.816406771242384, 144.96640324861465"
2007,25,109264,109264,45-63 Swanston Street MELBOURNE 3000,Melbourne (CBD),Yumton,"Ground , 47 Swanston Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.9666326798257,-37.816328191819,"-37.816328191819, 144.9666326798257"
2007,26,102073,102073,141-165 Collins Street MELBOURNE 3000,Melbourne (CBD),Antica Gelateria Del Corso,"Part Gnd & Mezz , 161 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96877093379538,-37.81545284497635,"-37.81545284497635, 144.96877093379538"
2007,26,102078,102078,189 Collins Street MELBOURNE 3000,Melbourne (CBD),Box On Collins Restaurant,189 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9677160182689,-37.81546818859248,"-37.81546818859248, 144.9677160182689"
2007,26,109418,109418,199-209 Collins Street MELBOURNE 3000,Melbourne (CBD),Martini Bar,Part 205-209 Collins Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,130,144.9674346123005,-37.815812558561305,"-37.815812558561305, 144.9674346123005"
2007,26,109418,109418,199-209 Collins Street MELBOURNE 3000,Melbourne (CBD),Three Below,"Shop 3, 207 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,40,144.9674346123005,-37.815812558561305,"-37.815812558561305, 144.9674346123005"
2007,26,109418,109418,199-209 Collins Street MELBOURNE 3000,Melbourne (CBD),Starbucks Coffee,Part 207 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,33,144.9674346123005,-37.815812558561305,"-37.815812558561305, 144.9674346123005"
2007,27,102065,102065,73-81 Collins Street MELBOURNE 3000,Melbourne (CBD),Alexandra Club,81 Collins Street MELBOURNE 3000,4530,Clubs (Hospitality),Seats - Indoor,160,144.9711874044401,-37.81440972969905,"-37.81440972969905, 144.9711874044401"
2007,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Le Cone,"Shop 5, 84 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.9707823311265,-37.8148943012917,"-37.8148943012917, 144.9707823311265"
2007,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Barista Espress,"Shop 5, 100 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9707823311265,-37.8148943012917,"-37.8148943012917, 144.9707823311265"
2007,27,102069,102069,107-113 Collins Street MELBOURNE 3000,Melbourne (CBD),Il Solito Posto,"Shop 4, 111 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,70,144.97026938005325,-37.814687072743105,"-37.814687072743105, 144.97026938005325"
2007,27,102070,102070,115-119 Collins Street MELBOURNE 3000,Melbourne (CBD),Momo Cafe,"Basement , 115-119 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.97001641359626,-37.81473678448814,"-37.81473678448814, 144.97001641359626"
2007,28,102059,102059,13-15 Collins Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,"Ground , 13 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.97336353699066,-37.813837350147125,"-37.813837350147125, 144.97336353699066"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Nashi,"Shop 45, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),O- Bento,"Shop 46, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,30,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Great Space,"Shop 21, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,27,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Rush Sushi,"Shop 62, 45-0 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,18,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Sofitel Hotel,25 Collins Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,274,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Tazio Birraria & Pizzeria,"Shop 66, 45-0 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Zanzibah,"Shop 42, 45 Collins Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,54,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Vivaldi Restaurant,"Shop 48, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,92,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Toasted,"Shop 51, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,21,144.97263496107766,-37.814306506279294,"-37.814306506279294, 144.97263496107766"
2007,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Gloria Jean's Coffees,"Ground , 622 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,9,144.95436025409805,-37.81867660056163,"-37.81867660056163, 144.95436025409805"
2007,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Minx Cafe,"Ground , 618A Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.95436025409805,-37.81867660056163,"-37.81867660056163, 144.95436025409805"
2007,31,102111,102111,608-610 Collins Street MELBOURNE 3000,Melbourne (CBD),Yoku Cafe,"Shop 7, 608 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,15,144.95457793824437,-37.81861116158216,"-37.81861116158216, 144.95457793824437"
2007,31,102111,102111,608-610 Collins Street MELBOURNE 3000,Melbourne (CBD),Yoku Cafe,"Shop 7, 608 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.95457793824437,-37.81861116158216,"-37.81861116158216, 144.95457793824437"
2007,32,102115,102115,522-534 Collins Street MELBOURNE 3000,Melbourne (CBD),Vanilla Bean Coffee Bar,"Part Ground , 530 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,33,144.95682075919137,-37.81770489043015,"-37.81770489043015, 144.95682075919137"
2007,32,102116,102116,516-520 Collins Street MELBOURNE 3000,Melbourne (CBD),Hermes Fine Foods,"Shop 2, 520 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,32,144.95727256670395,-37.817812883262945,"-37.817812883262945, 144.95727256670395"
2007,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),Hydra Cafe,"Rear Ground , 480 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,220,144.95796258952458,-37.817651578674486,"-37.817651578674486, 144.95796258952458"
2007,33,100729,100729,18-20 Bank Place MELBOURNE 3000,Melbourne (CBD),The Vault Bar & Restaurant,18 Bank Place MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.96053227095575,-37.8164303690187,"-37.8164303690187, 144.96053227095575"
2007,33,102123,102123,446-452 Collins Street MELBOURNE 3000,Melbourne (CBD),Macchiato On Collins,"Unit 2, Ground , 446-452 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,38,144.95945271555306,-37.81730587963641,"-37.81730587963641, 144.95945271555306"
2007,33,102123,102123,446-452 Collins Street MELBOURNE 3000,Melbourne (CBD),Basement Deli,"Unit 1, Basement , 446-452 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,140,144.95945271555306,-37.81730587963641,"-37.81730587963641, 144.95945271555306"
2007,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),Starbucks Coffee Company,"Part Ground , 440 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95977114192164,-37.81703428480041,"-37.81703428480041, 144.95977114192164"
2007,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),Healthy Appetite,"Shop 3, Part Ground , 440 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,10,144.95977114192164,-37.81703428480041,"-37.81703428480041, 144.95977114192164"
2007,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),Healthy Appetite,"Shop 3, Part Ground , 440 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.95977114192164,-37.81703428480041,"-37.81703428480041, 144.95977114192164"
2007,33,102124,102124,430-442 Collins Street MELBOURNE 3000,Melbourne (CBD),Don Bay,"Shop 3, Part Ground , 440 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,22,144.95977114192164,-37.81703428480041,"-37.81703428480041, 144.95977114192164"
2007,33,102125,102125,422-428 Collins Street MELBOURNE 3000,Melbourne (CBD),Wrapt Cuisine,"Unit 1, Ground , 422 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,4,144.9600072653096,-37.81680133189957,"-37.81680133189957, 144.9600072653096"
2007,33,102125,102125,422-428 Collins Street MELBOURNE 3000,Melbourne (CBD),Wrapt Cuisine,"Unit 1, Ground , 422 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,24,144.9600072653096,-37.81680133189957,"-37.81680133189957, 144.9600072653096"
2007,33,102127,102127,412-414 Collins Street MELBOURNE 3000,Melbourne (CBD),Harveys Brasserie,"Basement , 412 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,11,144.96049753718842,-37.81699224638002,"-37.81699224638002, 144.96049753718842"
2007,33,105935,105935,431 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Falafel Kitchen,431 Little Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,20,144.9604058613723,-37.81629245975529,"-37.81629245975529, 144.9604058613723"
2007,33,105937,105937,443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Ortigia Pizzaeria,"Shop 1, Ground , 435 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,10,144.96010676156988,-37.816397070511165,"-37.816397070511165, 144.96010676156988"
2007,33,105937,105937,443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Syracuse,"UprGround , 23 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.96010676156988,-37.816397070511165,"-37.816397070511165, 144.96010676156988"
2007,33,105937,105937,443 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Sou Sol,"LwrGround , 25 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.96010676156988,-37.816397070511165,"-37.816397070511165, 144.96010676156988"
2007,33,110150,110150,84-88 William Street MELBOURNE 3000,Melbourne (CBD),The Fresh Food Fix,"Right Ground , 84 William Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.9592899112667,-37.8171423677117,"-37.8171423677117, 144.9592899112667"
2007,34,102133,102133,360-374 Collins Street MELBOURNE 3000,Melbourne (CBD),Zuffa,"Mezzanine , 360 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,90,144.96218041669445,-37.8161702885765,"-37.8161702885765, 144.96218041669445"
2007,34,102133,102133,360-374 Collins Street MELBOURNE 3000,Melbourne (CBD),Zuffa,"Mezzanine , 360 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,140,144.96218041669445,-37.8161702885765,"-37.8161702885765, 144.96218041669445"
2007,34,102135,102135,344-350 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Aurora 369,371 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,140,144.96269822021213,-37.81601782866809,"-37.81601782866809, 144.96269822021213"
2007,34,103176,103176,97-103 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Rfour Cafe,12 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96350652362983,-37.815922898613216,"-37.815922898613216, 144.96350652362983"
2007,34,103176,103176,97-103 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Subway,103 Elizabeth Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,16,144.96350652362983,-37.815922898613216,"-37.815922898613216, 144.96350652362983"
2007,34,103176,103176,97-103 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Barista Espress Cafe,16 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96350652362983,-37.815922898613216,"-37.815922898613216, 144.96350652362983"
2007,34,110669,110669,353-359 Little Collins Street MELBOURNE 3000,Melbourne (CBD),D & D Kebabs - Spuds,"Shop 7, 353 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,14,144.96300475180894,-37.81569962584264,"-37.81569962584264, 144.96300475180894"
2007,34,110669,110669,353-359 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Burger Monster,"Shop 5, 353 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.96300475180894,-37.81569962584264,"-37.81569962584264, 144.96300475180894"
2007,34,110670,110670,363-367 Little Collins Street MELBOURNE 3000,Melbourne (CBD),City Blend,"Unit 1, Ground , 365 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.96282103985305,-37.81581849287261,"-37.81581849287261, 144.96282103985305"
2007,35,101097,101097,34-36 Block Place MELBOURNE 3000,Melbourne (CBD),Cafe Segovia,36 Block Place MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,21,144.96439959370667,-37.81526969246955,"-37.81526969246955, 144.96439959370667"
2007,35,101098,101098,28-32 Block Place MELBOURNE 3000,Melbourne (CBD),Caffe Cortile,30 Block Place MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,48,144.9644689642717,-37.81528368764633,"-37.81528368764633, 144.9644689642717"
2007,35,102141,102141,280-292 Collins Street MELBOURNE 3000,Melbourne (CBD),The Charles Dickens Tavern,"Basement , 290 Collins Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,120,144.96457927162226,-37.81563097004982,"-37.81563097004982, 144.96457927162226"
2007,35,102141,102141,280-292 Collins Street MELBOURNE 3000,Melbourne (CBD),Hopetoun Tea Rooms,"Shop 1,  Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,52,144.96457927162226,-37.81563097004982,"-37.81563097004982, 144.96457927162226"
2007,35,102143,102143,258-274 Collins Street MELBOURNE 3000,Melbourne (CBD),Il Divo,"Shop 100, Basement , 260 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,85,144.96491857864146,-37.81541503501324,"-37.81541503501324, 144.96491857864146"
2007,35,102143,102143,258-274 Collins Street MELBOURNE 3000,Melbourne (CBD),Hokka Hokka Noodle Bar,"Shop 112, Basement , 260 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.96491857864146,-37.81541503501324,"-37.81541503501324, 144.96491857864146"
2007,35,102143,102143,258-274 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Doppio,"Shop 532, Floor 3, 260 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,68,144.96491857864146,-37.81541503501324,"-37.81541503501324, 144.96491857864146"
2007,35,102143,102143,258-274 Collins Street MELBOURNE 3000,Melbourne (CBD),Yori Yori,"Shop 119, Basement , 260 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.96491857864146,-37.81541503501324,"-37.81541503501324, 144.96491857864146"
2007,35,102146,102146,234-250 Collins Street MELBOURNE 3000,Melbourne (CBD),Dymocks,"Shop 1, LwrGround , 234 Collins Street MELBOURNE 3000",4244,Newspaper and Book Retailing,Seats - Indoor,79,144.96565966912377,-37.81542265684428,"-37.81542265684428, 144.96565966912377"
2007,35,103321,103321,96-102 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Cafe Duomo,"Shop 9,  Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.96420283001515,-37.81557750859813,"-37.81557750859813, 144.96420283001515"
2007,35,105919,105919,267 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Pushka Espresso,Rear 267 Little Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,13,144.9656111282731,-37.814833310681394,"-37.814833310681394, 144.9656111282731"
2007,35,105919,105919,267 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Tony Stars Kitten Club,267 Little Collins Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,190,144.9656111282731,-37.814833310681394,"-37.814833310681394, 144.9656111282731"
2007,35,105928,105928,317-321 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Dinkum Pies,29 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.96423478944925,-37.81529087048985,"-37.81529087048985, 144.96423478944925"
2007,35,105928,105928,317-321 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Segovia,33 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96423478944925,-37.81529087048985,"-37.81529087048985, 144.96423478944925"
2007,35,109270,109270,123 Swanston Street MELBOURNE 3000,Melbourne (CBD),Crossways Food For Life,123 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96589567222225,-37.81483062842472,"-37.81483062842472, 144.96589567222225"
2007,36,105917,105917,209-221 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Alice's Thai Restaurant,Part 215-221 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9670901938735,-37.81446635221536,"-37.81446635221536, 144.9670901938735"
2007,37,102155,102155,106-120 Collins Street MELBOURNE 3000,Melbourne (CBD),Garden Plaza Cafe,"Shop 3, 120 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9693250884545,-37.81400167806649,"-37.81400167806649, 144.9693250884545"
2007,37,102155,102155,106-120 Collins Street MELBOURNE 3000,Melbourne (CBD),Garden Plaza Cafe,"Shop 3, 120 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.9693250884545,-37.81400167806649,"-37.81400167806649, 144.9693250884545"
2007,37,102158,102158,86-88 Collins Street MELBOURNE 3000,Melbourne (CBD),Dr Martin's Tavern,86A Collins Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,171,144.97059378480083,-37.8139380932959,"-37.8139380932959, 144.97059378480083"
2007,37,102161,102161,80 Collins Street MELBOURNE 3000,Melbourne (CBD),Mediterranean Deli,"Shop 6, 80 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,28,144.97069571393286,-37.81364063722367,"-37.81364063722367, 144.97069571393286"
2007,37,102161,102161,80 Collins Street MELBOURNE 3000,Melbourne (CBD),Hudson's Coffee,"Kiosk 0, 80-0 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.97069571393286,-37.81364063722367,"-37.81364063722367, 144.97069571393286"
2007,38,102168,102168,24-28 Collins Street MELBOURNE 3000,Melbourne (CBD),McDonald's,"Ground , 24-28 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9727108360488,-37.813420337533486,"-37.813420337533486, 144.9727108360488"
